match_id,inning,over,ball,batsman_runs,bowler_runs,is_wicket
1988,1,11,2,1,3,0
649,1,13,6,6,2,0
507,1,10,5,0,4,1
656,1,13,3,0,0,1
1256,2,14,5,0,6,0
41,2,18,4,4,1,1
1793,1,18,3,1,2,0
1475,1,10,4,1,0,0
1275,2,19,2,3,6,0
619,1,17,2,2,1,1
302,2,9,6,2,0,0
612,2,16,5,1,1,1
157,1,10,4,1,0,1
370,1,11,1,0,3,1
316,1,13,4,3,0,0
1971,2,18,6,2,3,0
570,2,5,4,0,0,0
339,1,16,4,2,6,0
1462,2,12,4,6,1,0
304,2,16,2,3,0,1
511,1,4,6,2,0,1
1668,1,9,3,0,3,0
1071,2,9,2,2,1,0
1388,2,5,2,3,0,1
558,1,13,6,6,0,1
1361,1,1,1,1,0,0
1666,1,14,1,2,0,0
891,1,10,6,0,0,1
1957,2,2,2,0,0,0
1082,1,7,5,2,0,0
1383,2,12,3,1,2,0
1876,2,15,1,0,0,0
1255,1,20,5,2,0,0
624,1,2,6,1,1,0
764,2,5,4,1,0,1
17,2,20,3,0,1,0
1623,2,13,5,4,2,0
685,2,18,1,0,6,0
445,1,7,5,3,3,0
1504,1,11,6,1,0,0
400,1,3,3,1,0,0
1634,2,17,2,1,3,0
794,1,20,3,6,1,0
1425,1,4,6,0,0,1
1240,2,9,6,1,2,1
1493,2,5,6,3,6,1
279,2,10,1,0,2,0
624,1,14,1,4,4,0
1263,2,7,4,4,1,0
1807,1,2,4,2,0,1
718,1,5,6,3,0,0
615,1,13,2,0,1,1
428,2,19,3,4,2,1
672,2,13,3,3,2,0
589,1,14,3,2,6,1
1492,2,2,1,6,4,1
410,2,7,5,1,0,0
557,1,1,3,3,1,0
1813,1,12,2,0,3,1
143,2,11,2,6,0,1
1591,1,12,4,3,0,1
949,2,9,2,3,2,0
334,1,1,4,0,6,1
1359,2,6,4,3,0,0
470,2,17,5,1,3,1
694,1,8,2,4,4,0
1221,1,10,2,0,3,1
1689,2,11,5,0,0,1
310,2,8,6,2,4,1
361,2,5,6,2,0,0
758,2,19,5,0,0,1
686,1,12,2,0,6,1
1500,1,20,1,1,4,0
1421,1,10,6,4,3,0
1214,1,12,2,2,0,0
1516,1,14,6,3,4,1
1019,2,7,1,6,0,0
1117,2,12,5,3,4,0
1492,1,1,6,0,1,0
458,1,16,6,3,4,0
1860,2,17,4,4,4,0
515,1,16,3,3,2,0
466,2,8,2,0,4,0
554,1,2,4,0,0,0
1439,2,11,4,0,3,1
1763,2,19,4,1,6,1
468,2,19,3,1,2,0
147,2,10,6,0,1,0
1375,1,3,5,4,6,0
436,2,6,2,2,3,0
1867,1,4,4,0,0,0
1368,2,7,1,0,4,0
596,2,9,2,4,4,0
246,1,6,3,6,3,1
1824,2,16,3,4,2,0
1749,2,6,6,6,2,0
276,1,19,2,0,2,0
1974,1,15,4,0,6,0
17,2,5,4,1,2,1
670,2,10,2,6,2,0
101,1,7,3,1,0,0
183,1,6,6,4,4,1
211,1,19,2,0,6,1
1075,2,6,4,0,6,0
134,2,3,3,0,6,1
689,1,19,5,0,2,0
1093,2,16,6,6,1,1
217,1,18,2,4,3,1
977,1,12,3,6,0,0
510,1,1,4,1,0,0
686,1,17,4,0,0,0
1075,1,3,2,1,0,1
1690,1,12,4,3,0,1
542,2,8,6,4,2,1
359,2,11,2,4,2,0
107,1,15,1,2,2,0
1783,2,4,3,1,1,1
1617,2,13,6,0,6,1
1479,2,3,2,6,2,0
1573,2,3,1,1,0,0
214,2,14,6,1,2,0
387,1,8,2,2,1,0
1857,1,4,4,3,1,0
178,1,15,3,0,0,0
1558,2,16,3,3,0,0
810,2,7,6,2,3,0
775,1,10,1,0,6,0
588,2,20,6,3,6,1
1819,2,7,6,1,6,1
306,2,18,4,4,3,0
1364,1,10,1,6,4,0
1714,1,17,4,0,1,1
557,2,11,3,6,1,0
38,1,6,5,0,6,0
194,2,1,6,0,0,1
620,1,19,6,2,4,1
1725,1,11,5,0,1,1
1000,1,6,1,0,2,1
1112,2,12,4,0,4,0
1030,2,5,1,2,1,0
639,2,3,6,4,0,0
1586,2,5,6,0,3,0
1251,1,15,2,6,0,1
805,2,16,3,0,4,1
1978,1,16,3,0,4,1
1482,1,1,6,4,1,0
1947,1,2,5,0,3,1
293,2,1,4,1,0,0
1530,2,7,6,6,1,1
1793,1,16,5,6,1,0
1622,2,6,1,1,1,0
1397,1,3,4,3,1,0
480,1,19,4,0,2,1
1410,1,4,4,2,4,1
1201,2,17,3,3,6,0
1662,1,18,3,1,2,1
1087,1,3,1,3,3,1
1200,2,8,5,2,1,0
1143,1,12,6,2,4,0
888,1,14,4,3,1,1
864,2,12,3,0,6,0
1574,2,2,1,4,3,0
1122,1,7,2,0,0,1
1454,1,11,4,3,6,0
544,2,19,1,1,3,0
855,2,16,2,3,0,1
1447,1,20,1,0,1,0
72,2,1,5,0,4,0
1710,2,10,4,2,0,0
1097,2,16,4,2,0,0
1766,1,19,6,0,6,0
824,2,14,5,2,0,0
1352,2,3,2,4,6,0
1717,2,15,3,0,0,1
1570,2,1,1,2,1,1
1569,1,8,6,3,1,0
1084,2,4,3,0,6,0
255,1,18,3,2,6,0
1024,1,18,2,1,6,0
1415,1,14,2,0,3,0
1698,2,16,5,4,3,1
629,2,18,5,2,4,0
1329,1,18,6,3,6,1
1106,2,20,2,0,0,1
1487,1,11,2,2,4,0
1458,1,4,1,2,3,0
849,1,16,4,0,0,0
801,1,15,1,4,3,0
1264,2,11,5,6,1,0
1157,1,17,1,2,4,0
583,2,18,6,1,0,0
1322,1,20,3,1,4,1
1704,2,19,4,0,0,1
1029,2,19,4,3,0,0
1539,1,9,2,3,2,0
481,1,20,3,2,1,1
462,2,10,2,0,6,0
1224,2,3,2,0,4,0
702,1,13,6,3,0,0
411,1,16,5,0,0,0
1609,1,7,1,3,3,1
1604,2,5,6,3,6,1
951,1,8,1,4,1,1
570,1,12,1,0,0,0
831,2,11,5,2,2,0
872,1,17,1,4,1,0
255,1,13,6,6,6,0
1066,2,16,2,4,1,1
1738,1,6,3,0,3,1
1847,2,5,5,6,4,0
165,1,16,2,2,3,1
1978,2,12,6,1,2,1
293,1,16,6,4,4,1
642,2,1,3,3,3,0
1840,2,7,3,4,0,0
1664,2,18,1,0,1,0
1934,2,6,4,3,6,1
266,1,3,6,0,0,0
850,1,20,1,0,2,0
985,2,10,5,0,0,0
1345,2,16,4,4,6,0
1923,2,6,3,4,2,1
1953,1,13,5,1,0,1
1775,2,20,4,0,0,0
936,2,13,2,0,1,0
494,1,6,4,6,1,0
102,1,17,5,0,3,1
761,2,10,6,0,4,0
1883,2,3,6,4,0,0
1974,2,15,1,2,6,1
462,2,4,4,2,4,0
1503,1,8,2,1,3,0
1084,2,18,5,0,4,0
92,2,1,5,2,4,0
1077,1,1,3,1,0,0
270,1,8,6,3,3,1
865,2,18,6,6,6,0
1873,1,7,6,3,0,0
1989,2,6,5,0,2,0
735,2,13,1,2,3,1
1261,1,19,4,3,1,0
872,2,4,6,0,0,1
795,1,5,1,4,2,1
303,2,17,6,0,2,1
165,1,1,1,1,2,1
595,1,20,6,3,0,0
404,1,16,6,6,0,1
661,2,8,6,2,0,0
1133,1,2,3,1,0,0
1194,2,6,6,1,1,0
1320,2,16,6,1,4,0
1086,2,12,6,0,6,0
179,1,15,5,0,0,1
964,1,9,1,2,4,1
215,1,17,1,2,6,0
359,2,12,5,0,2,0
538,2,11,6,0,0,1
1017,1,16,5,3,1,0
722,2,2,6,1,2,0
1720,2,11,4,3,0,0
1208,2,17,4,1,6,0
1034,1,4,6,6,6,0
1262,2,20,2,0,0,1
1523,1,13,4,2,2,1
1821,1,3,2,4,3,0
7,1,2,1,1,6,1
603,1,10,5,0,3,0
1699,1,8,6,6,0,0
1905,2,11,2,3,6,0
938,1,9,4,2,3,0
1383,2,1,2,0,6,0
162,2,20,2,2,6,0
1374,2,11,6,1,4,0
653,2,1,2,4,4,1
1607,1,13,4,0,4,1
1172,2,8,1,1,3,0
1652,2,11,1,2,0,0
1905,1,19,1,0,0,0
1074,1,15,1,4,1,1
648,2,2,3,6,2,0
1200,1,15,4,6,4,0
1440,1,10,5,2,6,0
1683,1,14,1,0,0,0
1755,1,2,2,3,4,0
996,2,4,4,0,0,0
213,1,20,4,4,1,0
599,2,15,4,3,0,0
1984,2,4,6,0,0,0
602,2,10,3,2,2,0
1014,1,7,3,4,0,0
1264,1,1,3,0,1,1
152,1,7,5,0,3,0
1019,2,11,5,3,0,0
1387,1,16,3,2,2,1
98,2,5,1,4,4,0
1376,2,12,5,0,4,0
1657,2,1,2,4,4,1
297,2,14,6,2,6,1
579,1,16,4,6,0,0
250,1,17,4,6,2,0
1979,2,2,3,2,1,0
1675,1,19,4,0,4,1
454,1,14,4,3,3,0
898,1,11,4,3,6,1
103,2,14,2,0,1,1
1100,1,5,6,1,2,1
1476,1,20,4,3,6,0
1469,1,10,6,0,0,0
1446,1,8,5,0,1,0
1355,2,17,2,2,1,1
908,1,16,6,4,0,0
1508,1,1,5,6,0,0
270,1,19,2,3,0,0
1701,2,13,1,0,1,0
1916,1,9,6,3,3,0
1347,2,3,1,3,2,0
1941,2,5,5,3,4,0
713,2,1,5,4,4,0
179,1,8,3,1,0,0
1645,2,18,4,4,1,0
1299,1,17,5,2,0,1
723,2,16,6,1,1,0
262,1,6,3,6,0,0
350,2,9,4,1,0,1
23,2,4,1,0,1,0
404,1,18,2,0,0,0
495,2,1,5,0,0,1
384,2,8,6,6,2,1
1198,2,6,4,4,4,0
1225,1,9,4,1,6,0
1694,2,13,5,0,6,1
1439,1,17,1,0,2,1
1037,2,6,6,4,4,0
1198,1,5,6,1,3,0
679,2,13,4,4,3,0
136,2,8,1,0,0,1
248,2,6,2,3,0,0
1198,1,6,1,1,3,1
219,2,15,1,0,0,0
464,1,1,5,2,3,0
933,1,1,1,0,2,1
1053,1,13,3,3,6,0
314,2,4,3,1,6,0
107,1,9,3,4,0,0
588,1,20,1,4,3,0
1791,2,4,2,1,6,0
1907,1,6,6,0,3,0
870,1,17,3,3,0,0
1557,2,13,2,4,0,0
1655,2,5,5,6,3,1
668,1,1,4,2,4,0
396,1,2,4,2,4,0
31,1,13,6,1,0,1
1159,2,19,4,2,2,1
59,1,4,1,2,2,1
791,1,18,6,4,1,0
1259,1,7,5,0,0,0
221,1,6,5,2,3,1
1903,2,8,2,4,0,0
1606,1,3,3,2,2,0
547,1,11,6,1,0,1
1226,2,1,6,4,6,0
1090,2,1,3,3,4,0
1999,1,11,4,6,0,0
1749,1,8,5,6,1,0
1521,2,7,3,2,0,1
1686,2,19,3,6,1,0
1375,1,2,2,1,1,0
214,2,2,2,0,2,0
1330,2,12,1,3,6,0
1868,1,6,3,4,6,0
1453,1,17,3,0,6,1
1700,2,12,3,0,6,0
539,1,11,2,2,1,1
1949,1,16,1,2,0,0
1464,1,14,5,0,2,1
1379,1,8,2,2,4,0
1709,2,6,3,6,3,0
525,1,13,6,0,4,0
1789,2,5,4,0,0,0
1856,1,13,5,6,2,0
1247,2,14,1,0,0,1
938,1,20,4,0,2,0
1004,2,15,2,0,0,0
997,1,12,4,0,6,1
1219,2,4,5,2,4,0
1083,2,18,1,4,4,1
1491,2,1,4,3,1,1
750,2,6,4,2,0,0
44,1,19,4,2,4,0
148,1,16,4,1,3,0
828,1,4,4,0,0,0
1310,1,12,6,6,0,0
186,2,13,4,0,0,0
1309,1,20,4,0,0,0
1778,2,2,3,0,3,0
1717,2,15,1,4,0,1
315,2,8,1,6,1,0
884,1,15,3,0,4,0
1493,2,13,2,6,6,0
759,2,8,6,4,3,0
535,2,19,5,2,1,1
1722,2,20,4,3,3,0
1480,1,16,3,4,1,0
4,1,2,1,0,1,0
1677,2,9,4,1,0,0
505,2,11,3,6,3,0
1380,1,7,3,4,2,1
789,2,3,6,1,4,1
37,1,13,6,3,4,0
288,2,13,4,0,6,1
1994,1,5,2,6,3,1
1820,2,16,3,4,3,0
615,2,9,1,0,0,1
1582,1,13,4,4,4,0
815,2,18,3,3,3,0
726,1,8,4,4,0,1
1249,1,15,6,3,2,0
1305,2,11,3,0,4,1
801,2,3,6,0,0,1
1494,1,15,3,4,3,0
1462,2,19,3,6,1,0
222,1,2,4,0,1,0
1205,1,6,6,6,4,0
1946,1,3,1,1,2,1
1838,2,3,1,0,2,1
98,1,11,4,4,2,0
52,1,20,1,2,0,0
900,2,13,2,0,2,0
600,1,14,4,6,4,0
214,2,9,3,0,4,0
269,1,18,5,2,1,0
823,2,4,6,2,1,0
1420,2,11,5,3,2,0
1168,1,7,3,0,3,0
1725,2,18,3,3,4,0
469,2,2,6,6,3,0
1263,2,5,1,0,0,0
751,1,12,3,2,2,1
383,1,5,2,4,6,0
1653,2,4,3,0,1,1
1920,2,15,4,4,6,0
455,1,12,3,0,0,0
998,2,15,2,0,2,0
806,1,14,2,2,4,1
1731,2,14,6,1,1,0
1070,2,11,2,1,3,1
573,2,3,2,0,0,0
1631,2,13,5,2,4,0
783,1,19,4,3,4,0
975,1,16,3,6,1,1
1561,1,1,1,1,0,1
1443,2,19,6,4,0,1
1312,2,11,6,0,2,1
499,1,7,6,2,0,0
685,1,1,6,2,2,0
1839,2,3,3,4,3,0
487,1,19,3,3,0,0
1046,2,7,1,0,4,0
1152,1,2,1,0,1,1
798,2,1,2,2,0,0
1735,2,9,6,2,0,0
314,2,5,1,2,3,0
1143,1,14,2,4,0,0
959,2,8,5,6,2,0
1154,1,6,5,0,2,0
937,2,7,6,3,2,1
52,1,4,4,6,2,1
2000,2,5,1,1,1,0
404,1,20,4,4,0,0
319,1,5,2,6,2,0
298,2,12,1,1,2,1
1716,2,15,1,6,3,1
1711,1,19,1,6,4,0
737,2,3,1,6,4,0
1881,2,17,1,2,0,0
1078,2,16,5,3,2,1
1021,1,8,5,0,3,0
1778,1,19,1,0,2,0
1243,2,14,3,0,3,0
1890,2,4,2,3,2,0
404,1,10,4,1,0,1
1426,1,2,4,1,2,1
715,2,15,6,0,1,0
395,2,3,5,1,1,0
965,1,4,6,2,6,0
612,1,9,2,3,0,0
1472,2,19,4,6,0,0
1934,1,9,2,0,0,1
145,1,4,4,4,6,0
733,1,12,6,0,0,0
1966,2,7,2,0,2,1
1069,1,13,3,0,0,1
1085,1,13,4,4,4,0
8,2,11,1,1,0,0
928,1,5,3,2,3,1
455,2,13,4,4,3,1
608,2,9,2,0,3,0
1553,2,19,6,0,1,0
481,2,19,4,4,0,0
1571,2,16,2,1,6,1
171,2,7,6,4,1,0
1002,2,14,2,4,6,1
1529,2,10,2,0,6,0
234,1,17,1,6,3,0
540,2,3,4,0,6,0
1454,2,19,5,1,0,0
573,1,3,1,0,0,0
42,2,13,2,6,6,0
790,1,14,6,4,2,1
1715,1,13,6,2,2,0
858,2,9,6,6,0,0
1799,1,10,1,0,1,0
1091,1,5,5,3,1,0
1265,1,15,6,6,1,0
244,1,2,3,6,6,0
1508,2,17,4,6,3,0
1577,2,7,4,2,6,1
1623,2,10,6,0,4,0
447,2,2,4,0,0,0
984,2,18,2,0,4,0
1112,1,8,5,6,6,0
1487,1,13,6,2,3,0
1516,2,1,3,0,3,0
343,1,3,1,0,6,0
884,2,6,2,3,3,0
1932,2,2,3,4,3,0
941,1,15,2,0,4,0
800,1,17,2,0,0,0
738,2,5,6,4,0,0
1716,2,11,6,0,1,1
931,1,17,3,2,1,0
637,1,7,3,4,3,0
1994,2,14,5,1,6,1
27,2,11,2,2,4,0
1742,2,10,4,2,4,0
1987,1,4,6,1,0,0
80,1,4,6,0,4,0
1972,2,5,2,4,3,0
893,2,10,5,4,2,0
1748,2,12,5,0,6,0
1813,2,5,6,6,0,0
575,1,18,6,1,4,0
1063,1,17,3,1,0,0
1436,2,15,5,6,3,1
1003,1,2,4,6,3,0
743,1,16,2,0,0,0
1872,1,10,2,3,0,0
1804,1,14,3,2,1,1
1650,2,5,4,4,6,1
1198,2,1,5,2,2,0
498,1,10,5,4,3,0
303,2,16,4,3,1,1
780,2,20,3,6,3,1
1570,1,14,6,3,0,0
1319,1,11,3,2,0,1
373,2,10,5,6,6,0
1152,2,14,2,4,0,1
1330,1,5,1,0,3,1
1863,1,14,2,2,2,0
1778,1,20,3,0,2,0
1253,2,13,6,1,0,0
161,1,14,4,1,0,0
1140,2,15,5,2,3,0
437,2,16,6,1,0,0
497,1,11,2,3,0,0
1551,1,11,5,1,0,0
726,1,17,1,6,2,0
904,1,4,4,2,0,0
466,1,14,4,1,0,1
1671,2,16,5,2,3,0
1888,2,8,3,2,1,0
1366,2,2,4,4,6,0
1762,1,15,5,6,0,0
773,1,19,6,1,0,0
895,2,5,2,0,2,0
205,2,2,4,2,0,0
373,2,15,6,0,3,1
155,1,12,3,0,3,0
723,2,6,5,0,6,1
27,1,5,1,6,0,1
1229,1,10,5,1,6,0
1772,2,5,2,2,0,1
204,1,16,2,0,1,1
1316,2,7,4,3,4,1
80,1,12,3,0,6,1
1115,1,9,6,1,3,0
588,1,13,1,0,6,0
1852,2,6,2,0,0,0
525,1,1,1,2,6,0
1396,1,15,4,0,3,0
1974,2,19,4,4,2,0
889,2,15,3,4,6,1
997,1,17,2,0,3,0
996,2,7,1,3,0,0
303,2,12,3,6,6,0
349,1,16,6,1,0,0
1051,1,13,1,2,2,1
1145,1,14,5,6,0,0
1442,1,7,1,6,3,0
1799,2,18,5,2,0,1
424,1,14,5,0,2,0
347,2,5,2,6,3,1
171,2,6,2,6,3,0
903,1,2,1,4,1,0
1439,1,13,5,0,0,0
1704,2,20,6,6,0,0
1383,2,5,1,1,0,0
1246,1,3,5,6,0,0
1621,1,2,4,2,1,1
1088,1,4,5,0,4,0
1377,2,15,6,0,3,0
798,1,2,5,0,1,1
120,2,1,1,3,4,1
293,1,3,4,2,3,0
256,1,11,4,1,1,0
1381,1,17,5,6,6,1
719,1,14,4,1,0,1
1449,2,18,1,2,3,0
1609,2,7,2,0,3,1
543,2,2,4,2,6,0
1853,2,13,5,3,0,0
803,2,17,3,2,1,1
726,2,14,3,6,4,0
957,2,2,2,2,6,0
9,2,17,4,3,1,0
1669,2,20,6,1,2,0
913,2,7,2,3,1,0
344,1,13,1,0,0,0
1311,1,10,1,0,0,0
389,2,16,4,0,6,1
168,2,14,4,0,0,0
1963,2,2,1,6,0,1
833,1,10,5,0,3,0
289,1,13,4,2,0,1
912,2,19,4,1,0,0
497,1,13,3,1,4,0
1061,1,1,2,0,2,0
617,1,5,1,1,0,0
1376,2,11,1,2,4,1
1460,2,20,3,1,4,0
109,2,8,3,0,1,0
1722,2,1,4,4,1,0
1754,1,14,2,4,6,0
1927,2,11,3,1,3,0
1574,2,1,2,6,4,0
775,2,9,2,6,0,0
1844,2,2,1,6,3,0
1627,1,4,5,1,2,0
1238,1,20,3,3,0,0
1268,2,12,5,4,0,0
561,1,12,4,6,1,0
63,2,16,3,6,2,0
1854,1,19,5,2,1,1
1923,1,11,2,4,1,0
1143,2,18,4,0,1,0
1674,1,7,5,3,4,1
1293,2,3,6,6,2,0
1764,1,2,1,1,0,1
624,1,16,1,2,1,0
1412,2,10,6,4,4,1
957,2,1,2,3,6,1
795,2,10,2,0,3,1
344,2,19,6,6,0,0
1102,1,16,4,6,0,0
78,1,12,2,2,6,0
1400,1,9,5,0,0,1
1701,2,7,3,2,0,0
1964,1,8,5,0,0,0
139,1,4,4,0,2,0
1208,1,2,6,0,6,0
1797,2,12,5,1,3,0
660,2,1,6,6,2,0
351,2,15,3,4,3,1
528,1,7,6,0,0,0
1451,1,12,5,0,2,0
1759,2,2,1,2,1,1
525,2,5,2,0,0,0
1054,1,11,4,1,3,1
1969,1,14,3,1,0,0
364,2,3,3,1,4,0
894,1,5,4,6,0,1
264,1,12,6,6,6,1
1570,1,6,2,3,6,0
550,1,6,1,4,6,1
1398,2,16,4,0,6,0
1,1,16,1,6,1,1
507,1,8,3,3,4,0
1540,1,5,1,0,6,1
1967,1,12,3,4,0,0
1438,2,14,3,6,1,0
1884,2,5,4,1,0,1
112,1,20,6,4,6,0
1100,2,4,5,3,3,0
1316,1,7,2,4,1,1
1888,1,6,3,6,0,0
1620,2,9,3,6,3,0
107,1,17,1,0,6,0
1773,2,3,5,0,0,0
1077,1,17,5,4,0,0
1311,2,8,4,1,0,1
101,2,19,1,4,3,0
609,2,16,6,4,0,1
1809,2,20,4,6,2,1
1301,1,2,5,0,4,0
1739,2,18,6,0,1,0
66,1,7,2,0,6,0
1689,2,2,2,0,1,0
1611,1,10,3,0,0,1
15,2,14,3,0,6,1
81,2,20,3,0,0,0
186,2,6,2,2,0,0
1661,1,5,3,2,2,0
981,2,1,6,0,2,1
1833,1,4,2,3,0,1
799,1,5,4,0,4,0
1010,1,5,2,2,0,0
1599,2,18,6,6,4,1
1281,1,8,4,0,0,0
1788,2,20,6,2,1,0
606,2,4,5,0,6,0
1161,2,20,3,4,6,0
1032,1,7,3,2,0,0
632,1,3,3,1,4,0
485,2,4,5,2,1,0
238,2,19,5,6,4,1
250,1,7,3,2,6,0
169,1,5,2,0,3,1
362,2,11,2,3,0,1
333,1,19,2,1,0,0
1291,2,11,2,0,0,0
1689,2,6,3,0,0,1
420,1,6,2,4,2,0
1663,1,2,2,0,0,1
243,1,17,2,0,1,0
1234,1,3,5,0,6,0
420,2,5,6,0,3,0
295,2,8,5,6,4,0
412,1,1,3,2,1,0
905,2,10,2,0,4,0
1056,2,3,3,4,2,0
1587,2,17,5,1,3,0
896,1,2,4,3,3,0
601,2,11,2,2,4,0
1012,2,16,5,6,4,0
1541,1,17,3,1,2,1
518,1,12,6,1,0,1
814,2,10,2,2,3,1
883,1,12,3,3,0,0
1860,2,7,5,3,1,0
83,1,1,1,4,1,0
1755,1,17,4,0,4,0
1933,1,13,6,1,0,0
278,2,20,5,1,2,0
538,1,5,5,3,3,1
1651,2,18,3,0,0,0
1243,1,19,4,1,4,0
684,2,12,1,1,0,1
863,1,20,2,4,0,1
548,2,6,5,3,0,0
1940,1,19,3,0,0,0
1361,2,3,3,2,6,0
998,2,2,4,4,4,0
672,1,17,6,2,2,0
353,2,2,3,6,2,0
1597,2,9,3,0,6,1
705,1,18,6,0,1,0
1875,2,9,2,0,2,0
168,1,6,2,4,0,0
1299,1,2,4,6,2,1
150,2,20,1,4,6,1
854,2,1,2,0,6,0
873,1,11,4,0,4,0
1156,2,17,4,0,4,1
543,1,9,5,3,0,0
528,1,16,2,0,3,1
78,2,16,5,4,0,0
1291,2,11,2,6,6,0
824,1,3,4,1,0,1
328,2,13,3,0,6,1
353,1,7,6,0,0,1
526,1,16,5,0,1,0
1527,2,12,2,1,3,1
1934,1,3,2,0,2,0
1217,1,8,2,6,2,0
114,2,9,6,3,1,1
126,1,4,1,6,1,0
1307,1,5,3,6,6,1
116,1,20,3,0,2,1
340,1,15,2,3,6,0
143,2,5,5,0,2,0
311,2,19,1,1,4,1
1782,1,4,5,4,0,0
695,1,20,1,0,6,1
908,1,20,6,1,1,0
1999,2,1,3,1,4,0
272,2,3,5,2,6,0
189,2,11,4,2,6,0
1243,2,10,6,6,0,0
1453,1,13,1,4,3,0
1026,1,2,1,2,4,0
1674,1,15,5,0,0,1
970,2,11,3,1,6,0
904,1,16,2,6,3,0
135,2,13,2,1,2,0
1322,2,13,1,4,4,0
1479,1,15,6,4,0,0
1058,2,18,2,0,2,0
1486,1,19,3,6,3,0
711,2,3,1,0,0,0
1980,2,19,3,2,4,1
1127,1,7,2,3,0,0
1216,2,6,2,3,2,0
444,2,5,3,1,6,1
871,2,4,4,3,0,1
502,1,9,4,3,4,0
593,1,10,6,2,1,1
384,1,20,6,4,3,0
204,1,10,6,0,1,0
1469,1,8,5,2,0,1
917,2,20,4,0,3,0
37,1,6,3,3,4,0
1567,2,18,2,6,0,0
95,1,14,2,2,4,1
1913,1,10,5,6,0,0
896,2,13,2,6,1,0
1845,1,19,5,2,0,1
605,1,17,2,2,0,0
27,2,9,5,6,3,0
660,2,11,2,3,0,0
549,2,15,4,6,0,0
448,1,9,4,3,6,0
1557,1,8,2,3,0,0
1548,2,18,2,4,0,0
1628,2,3,3,0,6,1
881,1,1,3,6,0,0
1460,2,6,4,2,4,0
1403,2,4,1,6,6,0
677,1,19,2,4,2,1
1793,1,3,3,3,0,0
1161,2,18,2,3,6,0
503,1,8,2,0,0,0
110,2,19,3,6,1,0
262,1,14,5,6,1,0
1381,1,4,6,6,4,1
1832,1,5,2,0,2,0
743,2,14,2,6,6,1
1251,1,6,3,0,3,1
1653,2,18,5,0,3,1
465,2,6,2,3,3,0
356,2,20,2,0,0,1
1831,2,7,4,2,0,0
1027,2,19,6,3,6,1
476,2,15,4,3,2,0
908,1,5,2,1,0,0
840,2,8,6,1,3,0
1790,2,9,2,2,0,1
377,2,14,5,3,3,1
1560,1,11,6,6,6,0
999,1,18,4,6,0,1
189,2,10,4,2,6,0
33,1,16,2,3,0,0
741,1,13,2,6,2,0
448,2,20,2,3,3,0
1346,1,4,5,2,1,0
1554,2,1,1,6,6,0
146,2,17,2,3,2,0
898,2,19,1,1,4,0
179,2,5,6,1,6,0
578,2,20,3,4,0,1
702,1,17,4,0,6,1
1569,2,4,2,4,6,0
896,1,3,2,2,1,0
151,2,15,4,6,3,1
588,2,16,6,3,1,0
504,1,14,3,0,6,0
1757,2,17,1,6,3,1
841,2,1,2,2,0,1
1138,1,13,6,3,0,1
549,1,13,4,1,6,1
384,1,2,4,0,2,0
915,2,11,6,0,0,0
903,1,8,6,3,1,1
1821,1,18,4,6,3,1
21,2,11,1,0,3,1
1406,2,5,3,4,2,1
1,1,8,2,1,2,0
307,2,11,6,6,0,1
7,2,12,2,1,4,0
1031,2,12,4,0,6,1
233,1,15,2,0,3,1
1939,1,12,5,2,3,0
1277,1,20,4,0,0,0
323,2,9,4,1,6,1
553,1,20,5,6,4,0
1458,1,15,6,2,2,1
537,1,13,1,2,4,0
1927,1,2,3,3,1,1
345,1,16,5,0,2,0
1509,1,16,4,6,0,0
533,2,9,2,2,0,0
1240,2,19,6,6,6,0
1317,2,18,6,1,2,1
96,1,1,1,4,3,0
186,2,18,4,2,1,0
1148,2,13,5,0,3,0
931,1,12,1,0,4,0
1989,1,11,1,2,1,0
397,1,12,1,1,3,0
852,2,13,3,1,0,0
797,2,9,2,2,6,0
1277,1,15,6,2,6,1
624,2,20,2,0,2,1
37,2,15,2,0,0,0
1657,1,16,2,6,0,0
886,1,7,1,0,6,0
452,2,16,3,6,0,1
203,1,4,1,1,0,0
27,2,5,1,1,0,1
95,1,5,4,2,4,0
790,1,18,4,3,0,1
740,2,11,4,0,6,0
678,2,13,1,2,0,0
1857,1,2,5,6,6,1
1277,1,16,3,6,0,0
126,1,13,6,0,4,1
413,2,8,6,0,2,0
1383,1,4,2,6,4,1
1779,2,7,5,2,6,1
896,2,2,5,2,1,0
1613,1,10,4,3,2,1
724,2,20,6,0,3,0
543,1,18,6,6,6,0
758,1,8,3,0,6,0
665,1,14,5,0,1,0
1905,1,17,3,4,0,0
1985,1,8,2,3,0,1
575,1,15,4,3,0,0
1494,2,20,2,0,2,1
1590,1,1,3,3,1,0
1783,1,16,2,6,3,1
656,1,8,1,0,3,0
1295,1,9,4,1,0,0
574,2,14,5,0,4,0
121,1,11,4,2,1,0
1238,1,5,4,4,0,0
1883,2,4,6,1,2,0
1046,2,5,2,0,6,0
1167,2,6,5,4,0,0
82,2,1,6,2,6,0
580,2,14,4,6,1,0
900,2,20,4,4,2,1
1244,1,4,1,6,2,0
1807,2,20,6,1,4,0
1353,2,19,1,1,2,0
179,1,2,1,2,1,0
30,1,2,1,1,1,0
1877,1,20,6,1,6,0
1764,1,12,1,0,1,0
1412,1,20,1,3,0,0
1997,2,13,2,0,3,0
569,2,1,4,1,3,1
508,2,12,4,0,1,1
